date,cum_diagnoses,new_diagnoses,cum_severe,new_severe,cum_deaths,new_deaths,new_tests,new_tests_fb,CELR_tests
2022-07-30,,,,,,,553705.6173127524,2768528.086563762,563931.0
2022-07-31,,,,,,,549860.6235149354,2749303.117574677,560015.0
2022-08-01,,,,,,,548419.2417745893,2742096.2088729464,558547.0
2022-08-02,,,,,,,554232.88025183,2771164.40125915,564468.0
2022-08-03,,,,,,,566324.5806144746,2831622.903072373,576783.0
2022-08-04,13216344.428571433,110499.71428571428,746180.8571428569,6373.571428571428,147055.71428571435,519.4285714285714,563999.5179706466,2819997.5898532327,574415.0
2022-08-05,,,,,,,557583.9946113676,2787919.973056838,567881.0
2022-08-06,,,,,,,553125.333519466,2765626.6675973297,563340.0
2022-08-07,,,,,,,551828.2863266885,2759141.431633442,562019.0
2022-08-08,,,,,,,543765.1890162511,2718825.9450812554,553807.0
2022-08-09,,,,,,,538848.9775898799,2694244.887949399,548800.0
2022-08-10,,,,,,,536985.3927512035,2684926.9637560174,546902.0
2022-08-11,13315390.714285718,99046.28571428572,752155.4285714284,5974.571428571428,147519.28571428577,463.57142857142856,530320.4750036085,2651602.3750180425,540114.0
2022-08-12,,,,,,,525764.6090123238,2628823.045061619,535474.0
2022-08-13,,,,,,,523695.81383050553,2618479.0691525275,533367.0
2022-08-14,,,,,,,522557.82920035487,2612789.1460017744,532208.0
2022-08-15,,,,,,,521465.01048304886,2607325.0524152443,531095.0
2022-08-16,,,,,,,521297.1111113874,2606485.5555569367,530924.0
2022-08-17,,,,,,,516558.617733383,2582793.088666915,526098.0
2022-08-18,13408562.000000004,93171.28571428572,757756.5714285712,5601.142857142857,147967.57142857148,448.2857142857143,514968.97397478606,2574844.8698739302,524479.0
2022-08-19,,,,,,,512991.49248632754,2564957.4624316376,522465.0
2022-08-20,,,,,,,512521.1778721411,2562605.8893607054,521986.0
2022-08-21,,,,,,,509010.0190823062,2545050.0954115307,518410.0
2022-08-22,,,,,,,511453.88771426905,2557269.438571345,520899.0
2022-08-23,,,,,,,511564.8387610395,2557824.1938051973,521012.0
2022-08-24,,,,,,,512931.5985584249,2564657.9927921244,522404.0
2022-08-25,13496381.142857147,87819.14285714286,763076.7142857141,5320.142857142857,148531.4285714286,563.8571428571429,514463.3121244603,2572316.5606223014,523964.0
2022-08-26,,,,,,,516351.44365490007,2581757.2182745,525887.0
2022-08-27,,,,,,,515720.1027427458,2578600.5137137286,525244.0
2022-08-28,,,,,,,516474.17711371696,2582370.885568585,526012.0
2022-08-29,,,,,,,515891.92958508944,2579459.647925447,525419.0
2022-08-30,,,,,,,517189.9586455373,2585949.7932276865,526741.0
2022-08-31,,,,,,,514142.2413961952,2570711.206980976,523637.0
2022-09-01,13571561.428571433,75180.28571428571,767790.1428571426,4713.428571428572,148950.1428571429,418.7142857142857,508591.74345465796,2542958.71727329,517984.0
2022-09-02,,,,,,,500937.1030951634,2504685.515475817,510188.0
2022-09-03,,,,,,,490374.1706955425,2451870.8534777123,499430.0
2022-09-04,,,,,,,487580.757172869,2437903.785864345,496585.0
2022-09-05,,,,,,,452293.4149614938,2261467.074807469,460646.0
2022-09-06,,,,,,,429681.00250906136,2148405.0125453067,437616.0
2022-09-07,,,,,,,433896.16041867016,2169480.802093351,441909.0
2022-09-08,13638781.28571429,67219.85714285714,772258.1428571426,4468.0,149408.71428571432,458.57142857142856,436898.7117551678,2184493.558775839,444967.0
2022-09-09,,,,,,,440488.4199586455,2202442.0997932274,448623.0
2022-09-10,,,,,,,446258.8562583827,2231294.2812919132,454500.0
2022-09-11,,,,,,,444750.70751644013,2223753.5375822005,452964.0
2022-09-12,,,,,,,475235.73495122616,2376178.6747561307,484012.0
2022-09-13,,,,,,,492800.36570943566,2464001.8285471783,501901.0
2022-09-14,,,,,,,488145.33108342683,2440726.655417134,497160.0
2022-09-15,13695493.428571433,56712.142857142855,776355.2857142854,4097.142857142857,149856.57142857145,447.8571428571428,483673.90571180824,2418369.528559041,492606.0
2022-09-16,,,,,,,480762.6680686705,2403813.3403433524,489641.0
2022-09-17,,,,,,,477919.1792947997,2389595.896473998,486745.0
2022-09-18,,,,,,,476965.7857867097,2384828.9289335483,485774.0
2022-09-19,,,,,,,476632.9326463982,2383164.6632319908,485435.0
2022-09-20,,,,,,,473664.7466783694,2368323.733391847,482412.0
2022-09-21,,,,,,,469377.9124288114,2346889.562144057,478046.0
2022-09-22,13744351.28571429,48857.857142857145,780064.1428571426,3708.857142857142,150271.57142857145,415.0,465045.9122664088,2325229.5613320437,473634.0
2022-09-23,,,,,,,460640.27202871605,2303201.36014358,469147.0
2022-09-24,,,,,,,456684.3271841285,2283421.6359206424,465118.0
2022-09-25,,,,,,,455037.73510064045,2275188.6755032022,463441.0
2022-09-26,,,,,,,451882.99427520996,2259414.97137605,460228.0
2022-09-27,,,,,,,446915.72572997084,2234578.628649854,455169.0
2022-09-28,,,,,,,441053.975736874,2205269.87868437,449199.0
2022-09-29,13790097.428571433,45746.142857142855,783532.8571428569,3468.714285714286,150703.00000000003,431.42857142857144,436143.65551652596,2180718.2775826296,444198.0
2022-09-30,,,,,,,431682.04882161267,2158410.244108063,439654.0
2022-10-01,,,,,,,430225.93906620855,2151129.6953310426,438171.0
2022-10-02,,,,,,,428429.12122912856,2142145.6061456427,436341.0
2022-10-03,,,,,,,425582.6868522462,2127913.4342612308,433442.0
2022-10-04,,,,,,,422742.14368138695,2113710.7184069348,430549.0
2022-10-05,,,,,,,417664.90595704794,2088324.5297852396,425378.0
2022-10-06,13828028.28571429,37930.857142857145,786892.8571428569,3360.0,151067.00000000003,364.0,412993.17958064005,2064965.8979032,420620.0
2022-10-07,,,,,,,410979.3689883718,2054896.844941859,418569.0
2022-10-08,,,,,,,409380.88842074,2046904.4421037,416941.0
2022-10-09,,,,,,,408469.71522248304,2042348.576112415,416013.0
2022-10-10,,,,,,,402926.09035463963,2014630.451773198,410367.0
2022-10-11,,,,,,,396356.4137710866,1981782.068855433,403676.0
2022-10-12,,,,,,,395911.627716334,1979558.13858167,403223.0
2022-10-13,13865241.85714286,37213.57142857143,790189.1428571426,3296.285714285714,151427.85714285716,360.8571428571428,395972.50351190724,1979862.517559536,403285.0
2022-10-14,,,,,,,392924.78626256506,1964623.9313128253,400181.0
2022-10-15,,,,,,,391232.04639856186,1956160.231992809,398457.0
2022-10-16,,,,,,,391182.953015035,1955914.765075175,398407.0
2022-10-17,,,,,,,395427.56695476006,1977137.8347738,402730.0
2022-10-18,,,,,,,396437.9087877411,1982189.5439387052,403759.0
2022-10-19,,,,,,,390660.5994143102,1953302.997071551,397875.0
2022-10-20,13902674.28571429,37432.42857142857,793598.7142857141,3409.5714285714284,151791.85714285716,364.0,388173.5286048438,1940867.643024219,395342.0
2022-10-21,,,,,,,386751.78421790845,1933758.921089542,393894.0
2022-10-22,,,,,,,387188.71533129667,1935943.576656483,394339.0
2022-10-23,,,,,,,388364.0109329277,1941820.0546646384,395536.0
2022-10-24,,,,,,,390953.19598012976,1954765.9799006488,398173.0
2022-10-25,,,,,,,396677.4844993517,1983387.4224967584,404003.0
2022-10-26,,,,,,,403218.6869204592,2016093.434602296,410665.0
2022-10-27,13941842.428571433,39168.142857142855,796979.4285714284,3380.714285714286,152146.85714285716,355.0,407223.72514857346,2036118.6257428671,414744.0
2022-10-28,,,,,,,409266.99177095783,2046334.9588547891,416825.0
2022-10-29,,,,,,,408201.66534842685,2041008.326742134,415740.0
2022-10-30,,,,,,,409076.50944287394,2045382.5472143695,416631.0
2022-10-31,,,,,,,407443.6635067734,2037218.317533867,414968.0
2022-11-01,,,,,,,402683.5690400174,2013417.8452000867,410120.0
2022-11-02,,,,,,,400501.8590760875,2002509.2953804373,407898.0
2022-11-03,13983257.714285718,41415.28571428572,800508.2857142856,3528.8571428571427,152475.42857142858,328.57142857142856,403397.38683649665,2016986.9341824832,410847.0
2022-11-04,,,,,,,408087.76869864465,2040438.8434932232,415624.0
2022-11-05,,,,,,,412721.2022359017,2063606.0111795084,420343.0
2022-11-06,,,,,,,415855.323840251,2079276.619201255,423535.0
2022-11-07,,,,,,,420928.63409390795,2104643.1704695397,428702.0
2022-11-08,,,,,,,422005.7429284854,2110028.714642427,429799.0
2022-11-09,,,,,,,420402.3530225009,2102011.7651125044,428166.0
2022-11-10,14023463.857142862,40206.142857142855,803981.7142857141,3473.4285714285716,152791.14285714287,315.7142857142857,419810.286817168,2099051.43408584,427563.0
2022-11-11,,,,,,,412143.86404562683,2060719.320228134,419755.0
2022-11-12,,,,,,,407630.21836417523,2038151.091820876,415158.0
2022-11-13,,,,,,,405123.510201298,2025617.55100649,412605.0
2022-11-14,,,,,,,402623.6751121147,2013118.3755605733,410059.0
2022-11-15,,,,,,,402224.05497020675,2011120.2748510337,409652.0
2022-11-16,,,,,,,404666.94173449907,2023334.708672495,412140.0
2022-11-17,14067500.857142862,44037.0,807734.1428571426,3752.428571428571,153163.28571428574,372.1428571428572,403851.0097002841,2019255.0485014203,411309.0
2022-11-18,,,,,,,409126.5846940713,2045632.9234703565,416682.0
2022-11-19,,,,,,,413241.5921012855,2066207.9605064276,420873.0
2022-11-20,,,,,,,414305.936656146,2071529.68328073,421957.0
2022-11-21,,,,,,,412943.1043294427,2064715.5216472135,420569.0
2022-11-22,,,,,,,412962.7416828535,2064813.7084142673,420589.0
2022-11-23,,,,,,,407133.3933228842,2035666.966614421,414652.0
2022-11-24,14111682.571428576,44181.71428571428,812238.9999999998,4504.857142857143,153415.28571428574,252.0,372468.5552146286,1862342.776073143,379347.0
2022-11-25,,,,,,,353911.2562415077,1769556.2812075384,360447.0
2022-11-26,,,,,,,352139.96696386166,1760699.8348193082,358643.0
2022-11-27,,,,,,,356994.3207269891,1784971.6036349456,363587.0
2022-11-28,,,,,,,367373.64387221984,1836868.2193610992,374158.0
2022-11-29,,,,,,,375110.76111603953,1875553.8055801976,382038.0
2022-11-30,,,,,,,384022.19209381967,1920110.9604690983,391114.0
2022-12-01,14179118.857142862,67436.28571428571,817257.7142857141,5018.714285714285,153807.28571428574,392.0,424413.2824566384,2122066.412283192,432251.0
2022-12-02,,,,,,,448774.40123029455,2243872.0061514727,457062.0
2022-12-03,,,,,,,453541.3687707444,2267706.843853722,461917.0
2022-12-04,,,,,,,451424.46207306994,2257122.3103653495,459761.0
2022-12-05,,,,,,,450775.44754284597,2253877.2377142296,459100.0
2022-12-06,,,,,,,451178.01328776544,2255890.066438827,459510.0
2022-12-07,,,,,,,453818.2554538355,2269091.277269177,462199.0
2022-12-08,14244501.000000006,65382.142857142855,822460.1428571426,5202.428571428572,154181.00000000003,373.7142857142857,454420.14033587364,2272100.701679368,462812.0
2022-12-09,,,,,,,453567.8791978489,2267839.3959892443,461944.0
2022-12-10,,,,,,,453006.2508903026,2265031.254451513,461372.0
2022-12-11,,,,,,,452843.26085699373,2264216.3042849684,461206.0
2022-12-12,,,,,,,450589.87455311464,2252949.372765573,458911.0
2022-12-13,,,,,,,450370.91806258535,2251854.5903129266,458688.0
2022-12-14,,,,,,,447612.8517760511,2238064.2588802553,455879.0
2022-12-15,14314019.14285715,69518.14285714286,828117.8571428569,5657.714285714285,154599.85714285716,418.8571428571428,442901.8506928218,2214509.253464109,451081.0
2022-12-16,,,,,,,440985.24499993655,2204926.2249996825,449129.0
2022-12-17,,,,,,,439476.1143903234,2197380.571951617,447592.0
2022-12-18,,,,,,,438578.68733945396,2192893.43669727,446678.0
2022-12-19,,,,,,,433085.1377228079,2165425.688614039,441083.0
2022-12-20,,,,,,,424107.92161110183,2120539.608055509,431940.0
2022-12-21,,,,,,,417580.46533738193,2087902.3266869097,425292.0
2022-12-22,14371522.71428572,57503.57142857143,834046.5714285712,5928.714285714285,154961.28571428574,361.42857142857144,409729.45144378,2048647.2572189,417296.0
2022-12-23,,,,,,,394874.77545624855,1974373.8772812427,402167.0
2022-12-24,,,,,,,380269.4938570331,1901347.4692851652,387292.0
2022-12-25,,,,,,,366070.7054734192,1830353.527367096,372831.0
2022-12-26,,,,,,,341733.151523856,1708665.7576192797,348044.0
2022-12-27,,,,,,,327820.086632368,1639100.4331618398,333874.0
2022-12-28,,,,,,,326263.8263745692,1631319.131872846,332289.0
2022-12-29,,,,,,,328307.0929969536,1641535.4649847678,334370.0
2022-12-30,,,,,,,335378.50396015024,1676892.519800751,341572.0
2022-12-31,,,,,,,343320.83154711185,1716604.1577355592,349661.0
2023-01-01,,,,,,,349033.33765428734,1745166.6882714366,355479.0
2023-01-02,,,,,,,351209.156412194,1756045.78206097,357695.0
2023-01-03,,,,,,,353214.13019542745,1766070.6509771373,359737.0
2023-01-04,,,,,,,354766.4629825441,1773832.3149127204,361318.0
2023-01-05,,,,,,,355552.93898664304,1777764.6949332152,362119.0
2023-01-06,,,,,,,356289.33973954467,1781446.6986977232,362869.0
2023-01-07,,,,,,,356406.1819923384,1782030.9099616918,362988.0
2023-01-08,,,,,,,359687.583747268,1798437.91873634,366330.0
2023-01-09,,,,,,,374769.07116669323,1873845.355833466,381690.0
2023-01-10,,,,,,,377423.0594801507,1887115.2974007532,384393.0
2023-01-11,,,,,,,370338.88423723704,1851694.4211861852,377178.0
2023-01-12,,,,,,,361136.8204289784,1805684.102144892,367806.0
2023-01-13,,,,,,,352617.15465174196,1763085.7732587096,359129.0
2023-01-14,,,,,,,346562.95859522006,1732814.7929761002,352963.0
2023-01-15,,,,,,,341683.07627265865,1708415.3813632932,347993.0
2023-01-16,,,,,,,326242.2252858174,1631211.126429087,332267.0
2023-01-17,,,,,,,319767.78986630635,1598838.9493315318,325673.0
2023-01-18,,,,,,,317703.9040228408,1588519.5201142037,323571.0
2023-01-19,,,,,,,318928.2930079985,1594641.4650399925,324818.0
2023-01-20,,,,,,,319779.5722783528,1598897.861391764,325685.0
2023-01-21,,,,,,,319384.86147479754,1596924.3073739875,325283.0
2023-01-22,,,,,,,318891.9639041887,1594459.8195209436,324781.0
2023-01-23,,,,,,,326343.3576558826,1631716.7882794128,332370.0
2023-01-24,,,,,,,326364.9587446344,1631824.7937231718,332392.0
2023-01-25,,,,,,,322642.6984056343,1613213.4920281714,328601.0
2023-01-26,,,,,,,318624.8958978031,1593124.4794890152,324509.0
2023-01-27,,,,,,,314619.85766968876,1573099.2883484438,320430.0
2023-01-28,,,,,,,314360.6446046674,1571803.2230233368,320166.0
2023-01-29,,,,,,,314244.7842195442,1571223.921097721,320048.0
2023-01-30,,,,,,,313991.46236054605,1569957.3118027302,319790.0
2023-01-31,,,,,,,311401.2954456734,1557006.477228367,317152.0
2023-02-01,,,,,,,307626.996120135,1538134.9806006749,313308.0
2023-02-02,,,,,,,307316.7259362458,1536583.629681229,312992.0
2023-02-03,,,,,,,305980.40403664694,1529902.0201832347,311631.0
2023-02-04,,,,,,,303821.2770291394,1519106.3851456968,309432.0
