Date Time,rolling_avg_avg_1_days,rolling_med_avg_1_days,rolling_avg_med_1_days,rolling_med_med_1_days,rolling_avg_avg_2_days,rolling_med_avg_2_days,rolling_avg_med_2_days,rolling_med_med_2_days,rolling_avg_avg_3_days,rolling_med_avg_3_days,rolling_avg_med_3_days,rolling_med_med_3_days,rolling_avg_avg_5_days,rolling_med_avg_5_days,rolling_avg_med_5_days,rolling_med_med_5_days,rolling_avg_avg_7_days,rolling_med_avg_7_days,rolling_avg_med_7_days,rolling_med_med_7_days,rolling_avg_avg_10_days,rolling_med_avg_10_days,rolling_avg_med_10_days,rolling_med_med_10_days,rolling_avg_avg_14_days,rolling_med_avg_14_days,rolling_avg_med_14_days,rolling_med_med_14_days,rolling_avg_avg_21_days,rolling_med_avg_21_days,rolling_avg_med_21_days,rolling_med_med_21_days,rolling_avg_avg_30_days,rolling_med_avg_30_days,rolling_avg_med_30_days,rolling_med_med_30_days
2/3/21,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/21,142.06930693069307,142.06930693069307,30.0,30.0,72.53465346534654,72.53465346534654,15.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/21,128.50537634408602,128.50537634408602,60.0,60.0,135.28734163738955,135.28734163738955,45.0,45.0,91.19156109159303,128.50537634408602,30.333333333333332,30.0,,,,,,,,,,,,,,,,,,,,,,,,
2/6/21,130.6,130.6,30.0,30.0,129.55268817204302,129.55268817204302,45.0,45.0,133.72489442492636,130.6,40.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
2/7/21,108.47,108.47,60.0,60.0,119.535,119.535,45.0,45.0,122.52512544802867,128.50537634408602,50.0,60.0,102.5289366549558,128.50537634408602,36.2,30.0,,,,,,,,,,,,,,,,,,,,
2/8/21,82.48333333333333,82.48333333333333,30.0,30.0,95.47666666666666,95.47666666666666,45.0,45.0,107.18444444444445,108.47,40.0,30.0,118.42560332162248,128.50537634408602,42.0,30.0,,,,,,,,,,,,,,,,,,,,
2/9/21,144.81967213114754,144.81967213114754,60.0,60.0,113.65150273224044,113.65150273224043,45.0,45.0,111.92433515482696,108.47,50.0,60.0,118.97567636171338,128.50537634408602,48.0,60.0,105.70681267703715,128.50537634408602,38.714285714285715,30.0,,,,,,,,,,,,,,,,
2/10/21,82.17543859649123,82.17543859649123,60.0,60.0,113.4975553638194,113.49755536381939,60.0,60.0,103.15948135365737,82.48333333333333,50.0,60.0,109.70968881219441,108.47,48.0,60.0,117.01758961939302,128.50537634408602,47.142857142857146,60.0,,,,,,,,,,,,,,,,
2/11/21,114.72043010752688,114.72043010752688,30.0,30.0,98.44793435200906,98.44793435200906,45.0,45.0,113.90518027838853,114.72043010752688,50.0,60.0,106.5337748336998,108.47,48.0,60.0,113.11060721608358,114.72043010752688,47.142857142857146,60.0,,,,,,,,,,,,,,,,
2/12/21,124.66279069767442,124.66279069767442,60.0,60.0,119.69161040260065,119.69161040260065,45.0,45.0,107.18621980056417,114.72043010752688,50.0,60.0,109.77233297323468,114.72043010752688,48.0,60.0,112.56166640945334,114.72043010752688,47.142857142857146,60.0,106.15063481409524,119.69161040260065,42.1,45.0,,,,,,,,,,,,
2/13/21,67.59375,67.59375,30.0,30.0,96.12827034883722,96.12827034883722,45.0,45.0,102.3256569350671,114.72043010752688,40.0,30.0,106.79441630656802,114.72043010752688,48.0,60.0,103.56077355231048,108.47,47.142857142857146,60.0,112.61000981409525,119.69161040260065,45.0,45.0,,,,,,,,,,,,
2/14/21,128.875,128.875,60.0,60.0,98.234375,98.234375,45.0,45.0,107.04384689922479,124.66279069767442,50.0,60.0,103.60548188033849,114.72043010752688,48.0,60.0,106.47577355231049,114.72043010752688,47.142857142857146,60.0,111.29057912102594,119.69161040260065,48.0,60.0,,,,,,,,,,,,
2/15/21,218.42307692307693,218.42307692307693,30.0,30.0,173.64903846153845,173.64903846153845,45.0,45.0,138.29727564102564,128.875,40.0,30.0,130.85500954565563,124.66279069767442,42.0,30.0,125.89573692227385,124.66279069767442,47.142857142857146,60.0,120.28234917892503,119.69161040260065,45.0,45.0,,,,,,,,,,,,
2/16/21,200.85714285714286,200.85714285714286,22.5,22.5,209.6401098901099,209.6401098901099,26.25,26.25,182.7184065934066,200.85714285714286,37.5,30.0,148.08235209557884,128.875,40.5,30.0,133.9010898831303,124.66279069767442,41.785714285714285,30.0,127.30806346463933,119.69161040260065,44.25,45.0,119.80395128008374,126.58408352088023,40.25,30.0,,,,,,,,
2/17/21,75.55882352941177,75.55882352941177,60.0,60.0,138.2079831932773,138.2079831932773,41.25,41.25,164.94634776987718,200.85714285714286,37.5,30.0,138.2615586619263,128.875,40.5,30.0,132.95585915926182,124.66279069767442,41.785714285714285,30.0,124.01694581758049,119.69161040260065,44.25,45.0,124.98672438932742,126.58408352088023,44.464285714285715,45.0,,,,,,,,
2/18/21,125.44736842105263,125.44736842105263,60.0,60.0,100.5030959752322,100.5030959752322,60.0,60.0,133.95444493586908,125.44736842105263,47.5,60.0,149.83228234613685,128.875,46.5,60.0,134.48827891833693,125.44736842105263,46.07142857142857,60.0,128.31334932635244,125.05507955936352,47.25,60.0,123.79944306721026,125.05507955936352,46.607142857142854,60.0,,,,,,,,
2/19/21,88.33333333333333,88.33333333333333,30.0,30.0,106.89035087719299,106.89035087719299,45.0,45.0,96.44650842793256,88.33333333333333,50.0,60.0,141.7239490128035,125.44736842105263,40.5,30.0,129.2983564377168,125.44736842105263,41.785714285714285,30.0,122.664715446571,119.69161040260065,44.25,45.0,120.93001142358506,119.69161040260065,44.464285714285715,45.0,,,,,,,,
2/20/21,77.1,77.1,30.0,30.0,82.71666666666667,82.71666666666667,30.0,30.0,96.96023391812865,88.33333333333333,40.0,30.0,113.45933362818812,88.33333333333333,40.5,30.0,130.6563921520025,125.44736842105263,41.785714285714285,30.0,122.15717158692189,119.69161040260065,41.25,30.0,117.1085828521565,111.59521505376344,44.464285714285715,45.0,,,,,,,,
2/21/21,122.75714285714285,122.75714285714285,30.0,30.0,99.92857142857142,99.92857142857142,30.0,30.0,96.06349206349205,88.33333333333333,30.0,30.0,97.83933362818811,88.33333333333333,42.0,30.0,129.78241256016577,122.75714285714285,37.5,30.0,122.96084286188348,123.70996677740864,41.25,30.0,118.12909305623813,118.73878648233486,42.32142857142857,30.0,,,,,,,,
2/22/21,134.2391304347826,134.2391304347826,30.0,30.0,128.49813664596275,128.49813664596272,30.0,30.0,111.3654244306418,122.75714285714285,30.0,30.0,109.57539500926228,122.75714285714285,36.0,30.0,117.75613449040944,122.75714285714285,37.5,30.0,123.91847683559429,124.10225563909773,38.25,30.0,121.82593570634164,123.70996677740864,42.32142857142857,30.0,,,,,,,,
2/23/21,142.6,142.6,30.0,30.0,138.4195652173913,138.4195652173913,30.0,30.0,133.19875776397512,134.2391304347826,30.0,30.0,113.00592132505176,122.75714285714285,30.0,30.0,109.4336855108176,122.75714285714285,38.57142857142857,30.0,131.4191018355943,127.16118421052632,38.25,30.0,121.66738769697396,123.70996677740864,40.17857142857143,30.0,116.3471960236617,124.66279069767442,39.69047619047619,30.0,,,,
2/24/21,84.73684210526316,84.73684210526316,60.0,60.0,113.6684210526316,113.66842105263157,45.0,45.0,120.52532418001523,134.2391304347826,40.0,30.0,112.2866230794377,122.75714285714285,36.0,30.0,110.74483102165352,122.75714285714285,38.57142857142857,30.0,127.00528604612062,124.10225563909773,38.25,30.0,121.85034509045768,123.70996677740864,40.17857142857143,30.0,120.23942660010277,124.66279069767442,42.5,30.0,,,,
2/25/21,109.1029411764706,109.1029411764706,60.0,60.0,96.9198916408669,96.91989164086688,60.0,60.0,112.14659442724458,109.1029411764706,50.0,60.0,118.68721131473185,122.75714285714285,42.0,30.0,108.40991284385608,109.1029411764706,38.57142857142857,30.0,116.07327247145997,115.93004201680672,41.25,30.0,121.4490958810965,123.70996677740864,42.32142857142857,30.0,118.66959965942553,122.75714285714285,43.92857142857143,30.0,,,,
2/26/21,114.0,114.0,60.0,60.0,111.5514705882353,111.5514705882353,60.0,60.0,102.61326109391125,109.1029411764706,60.0,60.0,116.93578274330328,114.0,48.0,60.0,112.07657951052275,114.0,42.857142857142854,30.0,107.38755818574569,111.5514705882353,45.0,45.0,120.68746797411976,118.37857142857143,42.32142857142857,30.0,117.97886745256429,114.72043010752688,43.92857142857143,30.0,,,,
2/27/21,99.05479452054794,99.05479452054794,30.0,30.0,106.52739726027399,106.52739726027397,45.0,45.0,107.38591189900616,109.1029411764706,50.0,60.0,109.89891556045635,109.1029411764706,48.0,60.0,115.21297872774389,114.0,42.857142857142854,30.0,109.73715528485931,111.5514705882353,42.0,30.0,122.93468543987319,118.37857142857143,42.32142857142857,30.0,116.47671481068562,114.0,43.92857142857143,30.0,,,,
2/28/21,56.644067796610166,56.644067796610166,30.0,30.0,77.84943115857907,77.84943115857905,30.0,30.0,89.89962077238603,99.05479452054794,40.0,30.0,92.70772911977838,99.05479452054794,48.0,60.0,105.76825371909635,109.1029411764706,42.857142857142854,30.0,102.85682522241507,104.07886784850928,39.0,30.0,117.77533313963106,111.5514705882353,40.17857142857143,30.0,114.00881327719087,114.0,42.5,30.0,,,,
3/1/21,107.78260869565217,107.78260869565217,30.0,30.0,82.21333824613119,82.21333824613117,30.0,30.0,87.82715700427009,99.05479452054794,30.0,30.0,97.31688243785618,107.78260869565217,42.0,30.0,101.9887506135063,107.78260869565217,42.857142857142854,30.0,104.80175275864694,108.44277493606138,39.0,30.0,109.87244255195786,108.44277493606138,40.17857142857143,30.0,115.21354067539653,114.0,42.5,30.0,,,,
3/2/21,48.76190476190476,48.76190476190476,30.0,30.0,78.27225672877849,78.27225672877847,30.0,30.0,71.06286041805569,56.644067796610166,30.0,30.0,85.248675154943,99.05479452054794,36.0,30.0,88.58330843663555,99.05479452054794,42.857142857142854,30.0,101.96794323483742,108.44277493606138,39.0,30.0,99.00849697372657,103.41870160810006,40.714285714285715,30.0,110.63936127686118,109.1029411764706,41.07142857142857,30.0,,,,
3/3/21,124.31666666666666,124.31666666666666,60.0,60.0,86.53928571428573,86.53928571428571,45.0,45.0,93.62039337474118,107.78260869565217,40.0,30.0,87.31200848827635,99.05479452054794,36.0,30.0,94.23756908826462,107.78260869565217,42.857142857142854,30.0,102.1238956157898,108.44277493606138,42.0,30.0,102.49120005495907,108.44277493606138,40.714285714285715,30.0,112.64608642306,114.0,41.07142857142857,30.0,,,,
3/4/21,117.06666666666666,117.06666666666666,30.0,30.0,120.69166666666668,120.69166666666666,45.0,45.0,96.71507936507935,117.06666666666666,40.0,30.0,90.91438291750008,107.78260869565217,36.0,30.0,95.37524415829262,107.78260869565217,38.57142857142857,30.0,100.4066492389782,108.44277493606138,42.0,30.0,101.89257850107435,108.44277493606138,38.57142857142857,30.0,112.75781197349522,114.0,41.07142857142857,30.0,110.15858696288926,114.36021505376344,40.78333333333333,30.0
3/5/21,85.07142857142857,85.07142857142857,60.0,60.0,101.06904761904764,101.06904761904761,45.0,45.0,108.81825396825396,117.06666666666666,50.0,60.0,96.59985507246377,107.78260869565217,42.0,30.0,91.24259109706813,99.05479452054794,38.57142857142857,30.0,94.65379209612107,103.41870160810006,45.0,45.0,101.65958530379544,108.44277493606138,40.714285714285715,30.0,110.87250901510255,109.1029411764706,41.07142857142857,30.0,112.89430124860354,114.36021505376344,42.75,30.0
3/6/21,104.2,104.2,30.0,30.0,94.6357142857143,94.63571428571429,45.0,45.0,102.1126984126984,104.2,40.0,30.0,95.88333333333334,104.2,42.0,30.0,91.97762045127557,104.2,38.57142857142857,30.0,96.60010788559475,105.99130434782609,42.0,30.0,103.59529958950972,108.44277493606138,40.714285714285715,30.0,112.61566377700733,109.1029411764706,41.07142857142857,30.0,111.63199101758043,111.5514705882353,42.75,30.0
3/7/21,71.15686274509804,71.15686274509804,30.0,30.0,87.67843137254903,87.67843137254903,30.0,30.0,86.8094304388422,85.07142857142857,40.0,30.0,100.36232492997199,104.2,42.0,30.0,94.05087687248813,104.2,38.57142857142857,30.0,92.8055000424575,101.62739726027397,39.0,30.0,99.90956529579225,105.99130434782609,40.714285714285715,30.0,109.86718105058341,107.78260869565217,39.642857142857146,30.0,109.72037389761417,108.78647058823529,41.75,30.0
3/8/21,172.6904761904762,172.6904761904762,30.0,30.0,121.92366946778714,121.92366946778712,30.0,30.0,116.0157796451914,104.2,30.0,30.0,110.0370868347339,104.2,36.0,30.0,103.3234293717487,104.2,38.57142857142857,30.0,98.67454766150512,101.62739726027397,36.0,30.0,102.6560899926275,105.99130434782609,40.714285714285715,30.0,107.6894381585548,107.78260869565217,39.642857142857146,30.0,111.12338977063004,108.78647058823529,41.75,30.0
3/9/21,84.09756097560975,84.09756097560975,60.0,60.0,128.394018583043,128.39401858304296,45.0,45.0,109.31496663706132,84.09756097560975,40.0,30.0,103.44326569652253,85.07142857142857,42.0,30.0,108.37138025942083,104.2,42.857142857142854,30.0,97.1788243070113,94.63571428571429,39.0,30.0,98.47734434802818,101.62739726027397,42.857142857142854,30.0,102.12945806895799,104.2,41.42857142857143,30.0,110.31097513648369,108.44277493606138,41.75,30.0
3/10/21,84.140625,84.140625,30.0,30.0,84.11909298780489,84.11909298780488,45.0,45.0,113.64288738869531,84.140625,40.0,30.0,103.2571049822368,84.140625,36.0,30.0,102.63194573561132,85.07142857142857,38.57142857142857,30.0,99.92848002735029,94.63571428571429,39.0,30.0,98.43475741193797,101.62739726027397,40.714285714285715,30.0,102.53811528184315,104.2,40.0,30.0,110.36621819203926,108.44277493606138,41.75,30.0
3/11/21,79.34328358208955,79.34328358208955,30.0,30.0,81.74195429104479,81.74195429104478,30.0,30.0,82.52715651923309,84.09756097560975,40.0,30.0,98.28576169865471,84.09756097560975,36.0,30.0,97.24289100924317,84.140625,38.57142857142857,30.0,97.08454751599402,84.60602678571428,39.0,30.0,96.30906758376788,92.06311154598825,38.57142857142857,30.0,100.34268267046396,99.05479452054794,38.57142857142857,30.0,108.18367190707066,105.99130434782609,40.75,30.0
3/12/21,86.24074074074075,86.24074074074075,30.0,30.0,82.79201216141516,82.79201216141516,30.0,30.0,83.24154977427675,84.140625,30.0,30.0,101.30253729778326,84.140625,36.0,30.0,97.4099356048592,84.140625,34.285714285714285,30.0,100.83243111387762,85.65608465608466,39.0,30.0,94.32626335096367,85.65608465608466,36.42857142857143,30.0,100.24303540415002,99.05479452054794,38.57142857142857,30.0,108.31918197854564,105.99130434782609,39.75,30.0
3/13/21,71.77611940298507,71.77611940298507,60.0,60.0,79.00843007186293,79.0084300718629,45.0,45.0,79.12004790860512,79.34328358208955,40.0,30.0,81.11966594028502,84.09756097560975,42.0,30.0,92.77795266242848,84.09756097560975,38.57142857142857,30.0,95.57837638750945,84.60602678571428,39.0,30.0,92.37778655685203,84.60602678571428,38.57142857142857,30.0,99.98951728048264,99.05479452054794,40.0,30.0,106.88770495506091,101.62739726027397,40.75,30.0
3/14/21,89.40625,89.40625,30.0,30.0,80.59118470149255,80.59118470149254,45.0,45.0,82.47437004790861,86.24074074074075,40.0,30.0,82.18140374516307,84.140625,36.0,30.0,95.38500798455733,84.140625,38.57142857142857,30.0,92.8123347208428,84.60602678571428,39.0,30.0,94.71794242852273,85.65608465608466,38.57142857142857,30.0,98.4013795253806,89.40625,40.0,30.0,105.7124869318051,94.23052226027397,39.75,30.0
3/15/21,88.97619047619048,88.97619047619048,30.0,30.0,89.19122023809526,89.19122023809524,30.0,30.0,83.38618662639185,88.97619047619048,40.0,30.0,83.14851684040117,86.24074074074075,36.0,30.0,83.42582431108794,84.140625,38.57142857142857,30.0,93.20281091131899,85.19068287037038,36.0,30.0,93.37462684141833,85.65608465608466,38.57142857142857,30.0,96.24600143211431,88.97619047619048,40.0,30.0,106.42523494767812,94.23052226027397,39.75,30.0
3/16/21,118.0701754385965,118.0701754385965,30.0,30.0,103.5231829573935,103.52318295739349,30.0,30.0,98.81753863826232,89.40625,30.0,30.0,90.89389521170256,88.97619047619048,36.0,30.0,88.27905494865749,86.24074074074075,34.285714285714285,30.0,94.58982845517863,85.19068287037038,36.0,30.0,98.32521760403917,87.60846560846562,38.57142857142857,30.0,95.07791454823796,88.97619047619048,40.0,30.0,106.06507412896467,94.23052226027397,38.75,30.0
3/17/21,111.38775510204081,111.38775510204081,60.0,60.0,114.72896527031867,114.72896527031865,45.0,45.0,106.14470700560925,111.38775510204081,40.0,30.0,95.92329808396258,89.40625,42.0,30.0,92.17150210609188,88.97619047619048,38.57142857142857,30.0,98.61291769087292,87.60846560846562,39.0,30.0,97.40172392085161,87.60846560846562,38.57142857142857,30.0,96.3470056433226,89.40625,40.0,30.0,102.49723006826345,94.23052226027397,39.75,30.0
3/18/21,94.91176470588235,94.91176470588235,60.0,60.0,103.1497599039616,103.14975990396158,60.0,60.0,108.12323174883988,111.38775510204081,50.0,60.0,100.55042714454203,94.91176470588235,42.0,30.0,94.39557083806228,89.40625,42.857142857142854,30.0,90.83504654241352,87.60846560846562,42.0,30.0,95.81923092365273,87.60846560846562,40.714285714285715,30.0,95.67123533519937,89.40625,40.0,30.0,98.96571746322144,92.15900735294117,41.0,30.0
3/19/21,122.71929824561404,122.71929824561404,60.0,60.0,108.8155314757482,108.8155314757482,60.0,60.0,109.67293935117907,111.38775510204081,60.0,60.0,107.21303679366483,111.38775510204081,48.0,60.0,99.60679333875848,94.91176470588235,47.142857142857146,60.0,94.69722026941395,89.19122023809524,42.0,30.0,98.50836447180883,89.19122023809524,40.714285714285715,30.0,96.08644001356194,89.40625,40.0,30.0,100.53773328709485,96.98327961321515,41.0,30.0
3/20/21,77.81666666666666,77.81666666666666,60.0,60.0,100.26798245614037,100.26798245614034,60.0,60.0,98.48257653938767,94.91176470588235,60.0,60.0,104.98113203176008,111.38775510204081,54.0,60.0,100.46972866214153,94.91176470588235,47.142857142857146,60.0,94.06482443608061,89.19122023809524,45.0,45.0,96.62384066228502,87.60846560846562,42.857142857142854,30.0,95.07510059194854,88.97619047619048,41.42857142857143,30.0,98.95004322861533,92.15900735294117,41.0,30.0
3/21/21,129.62121212121212,129.62121212121212,30.0,30.0,103.71893939393942,103.7189393939394,45.0,45.0,110.0523923444976,122.71929824561404,50.0,60.0,107.2913393682832,111.38775510204081,54.0,60.0,106.21472325088612,111.38775510204081,47.142857142857146,60.0,99.09261728999289,92.15900735294117,45.0,45.0,100.79986561772172,89.19122023809524,42.857142857142854,30.0,98.55020270264387,89.40625,41.42857142857143,30.0,100.32630585487796,96.98327961321515,41.0,30.0
3/22/21,128.50819672131146,128.50819672131146,30.0,30.0,129.0647044212618,129.0647044212618,30.0,30.0,111.98202516973008,128.50819672131146,40.0,30.0,110.71542769213734,122.71929824561404,48.0,60.0,111.86215271447485,118.0701754385965,47.142857142857146,60.0,103.31936288804995,103.14975990396158,45.0,45.0,97.6439885127814,89.19122023809524,42.857142857142854,30.0,99.5371354657705,89.40625,41.42857142857143,30.0,102.039912412255,101.62739726027397,41.0,30.0
3/23/21,42.90384615384615,42.90384615384615,15.0,15.0,85.70602143757884,85.70602143757881,22.5,22.5,100.34441833212323,128.50819672131146,25.0,30.0,100.31384398173009,122.71929824561404,39.0,30.0,101.12410567379622,111.38775510204081,45.0,60.0,100.43213556313606,103.14975990396158,40.5,30.0,94.70158031122686,89.19122023809524,39.642857142857146,30.0,99.25818029395818,89.40625,40.714285714285715,30.0,99.37813585547845,96.98327961321515,40.5,30.0
3/24/21,102.58415841584159,102.58415841584159,60.0,60.0,72.7440022848439,72.74400228484387,37.5,37.5,91.33206709699972,102.58415841584159,35.0,30.0,96.2868160157756,102.58415841584159,39.0,30.0,99.8664490043392,102.58415841584159,45.0,60.0,101.74992640472021,106.9859567589412,43.5,45.0,96.01897555521555,92.15900735294117,41.785714285714285,30.0,98.22329894868079,89.40625,40.714285714285715,30.0,98.32297012151373,96.98327961321515,41.5,30.0
3/25/21,90.0,90.0,30.0,30.0,96.29207920792082,96.29207920792079,45.0,45.0,78.49600152322924,90.0,35.0,30.0,98.72348268244227,102.58415841584159,33.0,30.0,99.16476833207028,102.58415841584159,40.714285714285715,30.0,101.85230735710118,106.9859567589412,43.5,45.0,96.7801695850663,92.45588235294117,41.785714285714285,30.0,96.93441005979192,89.40625,40.714285714285715,30.0,96.5696367881804,92.45588235294117,41.5,30.0
3/26/21,125.58441558441558,125.58441558441558,60.0,60.0,107.79220779220782,107.79220779220779,45.0,45.0,106.05619133341905,102.58415841584159,50.0,60.0,97.91612337508296,102.58415841584159,39.0,30.0,99.57407080904194,102.58415841584159,40.714285714285715,30.0,102.60373137168308,106.9859567589412,46.5,60.0,99.5904320739002,98.74796156086197,43.92857142857143,45.0,98.8635999175532,90.0,40.714285714285715,30.0,97.93122257081883,96.98327961321515,41.5,30.0
3/27/21,137.78151260504202,137.78151260504202,60.0,60.0,131.68296409472885,131.6829640947288,60.0,60.0,117.78864272981919,125.58441558441558,50.0,60.0,99.77078655182906,102.58415841584159,45.0,60.0,108.14047737166699,125.58441558441558,40.714285714285715,30.0,105.24310712198319,112.65172833072782,46.5,60.0,104.30510301690425,106.9859567589412,43.92857142857143,45.0,100.46271956541234,90.0,42.142857142857146,30.0,98.8871749517712,96.98327961321515,41.5,30.0
3/28/21,103.80645161290323,103.80645161290323,30.0,30.0,120.79398210897266,120.79398210897263,45.0,45.0,122.3907932674536,125.58441558441558,50.0,60.0,111.95130764364049,103.80645161290323,48.0,60.0,104.45265444190859,103.80645161290323,40.714285714285715,30.0,106.13257581268529,113.26287492925863,43.5,45.0,105.33368884639735,107.59710335747202,43.92857142857143,45.0,102.01746189245068,94.91176470588235,42.142857142857146,30.0,98.54739000553465,96.98327961321515,40.5,30.0
3/29/21,103.22222222222223,103.22222222222223,30.0,30.0,103.51433691756276,103.51433691756273,30.0,30.0,114.93672881338915,103.80645161290323,40.0,30.0,112.0789204049166,103.80645161290323,42.0,30.0,100.84037237061011,103.22222222222223,40.714285714285715,30.0,104.1828682103461,103.51433691756273,40.5,30.0,106.35126254254249,107.59710335747202,43.92857142857143,45.0,98.70944979872431,94.91176470588235,42.142857142857146,30.0,98.68630426225712,98.74796156086197,40.5,30.0
3/30/21,56.5,56.5,30.0,30.0,79.86111111111114,79.86111111111111,30.0,30.0,87.84289127837515,103.22222222222223,30.0,30.0,105.37892040491661,103.80645161290323,42.0,30.0,102.7826800629178,103.22222222222223,42.857142857142854,30.0,102.05120154367944,103.51433691756273,37.5,30.0,101.95339286835701,103.51433691756273,43.92857142857143,45.0,97.39528022845718,94.91176470588235,40.714285714285715,30.0,98.68150200237011,98.74796156086197,40.5,30.0
3/31/21,88.58510638297872,88.58510638297872,60.0,60.0,72.54255319148939,72.54255319148936,45.0,45.0,82.76910953506697,88.58510638297872,40.0,30.0,97.97905856462924,103.22222222222223,42.0,30.0,100.78281548679455,103.22222222222223,42.857142857142854,30.0,97.9475909698561,102.9031903190319,40.5,30.0,100.32463224556686,102.9031903190319,43.92857142857143,45.0,97.60692219907521,94.91176470588235,42.142857142857146,30.0,98.04158525861433,92.45588235294117,41.5,30.0
4/1/21,101.7,101.7,60.0,60.0,95.14255319148938,95.14255319148936,60.0,60.0,82.26170212765958,88.58510638297872,50.0,60.0,90.76275604362084,101.7,42.0,30.0,102.45424405822311,103.22222222222223,47.142857142857146,60.0,95.26677129772494,102.1420792079208,43.5,45.0,100.8095061951467,102.9031903190319,43.92857142857143,45.0,98.67152774278523,101.7,43.57142857142857,30.0,99.8061884332175,98.30588235294118,42.5,30.0
4/2/21,126.12389380530973,126.12389380530973,60.0,60.0,113.9119469026549,113.91194690265488,60.0,60.0,105.46966672942948,101.7,60.0,60.0,95.22624448210215,101.7,48.0,60.0,102.5313123754937,103.22222222222223,47.142857142857146,60.0,103.5887760628713,102.9031903190319,48.0,60.0,101.05269159226782,102.9031903190319,43.92857142857143,45.0,100.57072550776469,102.58415841584159,45.0,60.0,99.86642933783894,98.30588235294118,42.5,30.0
4/3/21,89.375,89.375,60.0,60.0,107.7494469026549,107.74944690265487,60.0,60.0,105.7329646017699,101.7,60.0,60.0,92.4568000376577,89.375,54.0,60.0,95.61609628905913,101.7,47.142857142857146,60.0,102.26786022128717,102.46111111111111,48.0,60.0,101.87828683036307,102.9031903190319,43.92857142857143,45.0,101.40876744095588,102.58415841584159,45.0,60.0,98.94337378228337,92.45588235294117,43.5,30.0
4/4/21,87.87,87.87,60.0,60.0,88.62250000000003,88.6225,60.0,60.0,101.12296460176991,89.375,60.0,60.0,98.7308000376577,89.375,60.0,60.0,93.33946034435867,89.375,51.42857142857143,60.0,102.05486022128716,102.46111111111111,51.0,60.0,98.89605739313363,102.1420792079208,46.07142857142857,60.0,101.33561267905112,102.58415841584159,46.42857142857143,60.0,99.03665949656911,92.45588235294117,43.5,30.0
4/5/21,142.15277777777777,142.15277777777777,30.0,30.0,115.01138888888892,115.01138888888889,45.0,45.0,106.4659259259259,89.375,50.0,60.0,109.4443343166175,101.7,54.0,60.0,98.90096828086659,89.375,51.42857142857143,60.0,103.71169644062338,102.46111111111111,48.0,60.0,99.87067032573836,102.1420792079208,46.07142857142857,60.0,103.86783112198385,103.22222222222223,46.42857142857143,60.0,100.30175208916168,92.45588235294117,43.5,30.0
4/6/21,127.98360655737704,127.98360655737704,30.0,30.0,135.06819216757742,135.06819216757742,30.0,30.0,119.33546144505158,127.98360655737704,40.0,30.0,114.7010556280929,126.12389380530973,48.0,60.0,109.11291207477761,101.7,51.42857142857143,60.0,102.73190583585688,102.46111111111111,45.0,45.0,105.9477960688477,102.9031903190319,47.142857142857146,60.0,104.33989927049723,103.22222222222223,46.42857142857143,60.0,102.19597688290432,98.30588235294118,43.5,30.0
4/7/21,133.80701754385964,133.80701754385964,120.0,120.0,130.89531205061837,130.89531205061834,75.0,75.0,134.64780062633812,133.80701754385964,60.0,30.0,116.2376803758029,127.98360655737704,60.0,60.0,115.5731850977606,126.12389380530973,60.0,60.0,105.73196242895251,102.46111111111111,54.0,60.0,108.17800029227757,103.51433691756273,51.42857142857143,60.0,105.4074831962981,103.22222222222223,49.285714285714285,60.0,100.89986159468377,98.30588235294118,46.5,45.0
4/8/21,132.17241379310346,132.17241379310346,60.0,60.0,132.98971566848158,132.98971566848155,90.0,90.0,131.3210126314467,132.17241379310346,70.0,60.0,124.79716313442358,132.17241379310346,60.0,60.0,119.92638706820397,127.98360655737704,60.0,60.0,108.62698158604064,113.91194690265488,57.0,60.0,111.19031556321353,114.6954335986594,53.57142857142857,60.0,107.18179981949912,103.80645161290323,49.285714285714285,60.0,102.50235668860023,102.1420792079208,46.5,45.0
4/9/21,98.37121212121212,98.37121212121212,60.0,60.0,115.27181295715782,115.27181295715779,60.0,60.0,121.45021448605841,132.17241379310346,80.0,60.0,126.89740555866601,132.17241379310346,60.0,60.0,115.96171825619001,127.98360655737704,60.0,60.0,112.81410279816184,113.91194690265488,60.0,60.0,109.24651531584186,103.51433691756273,53.57142857142857,60.0,106.02236714690855,103.22222222222223,49.285714285714285,60.0,102.97670959264065,102.1420792079208,47.5,60.0
4/10/21,103.53153153153153,103.53153153153153,60.0,60.0,100.95137182637185,100.95137182637183,60.0,60.0,111.35838581528235,103.53153153153153,60.0,60.0,119.17315630941675,127.98360655737704,66.0,60.0,117.98407990355166,127.98360655737704,60.0,60.0,114.30874531301713,114.82771266842063,60.0,60.0,106.8000880963054,103.37687687687688,53.57142857142857,60.0,107.24688452142593,103.53153153153153,49.285714285714285,60.0,103.78298452428871,102.9031903190319,48.5,60.0
